Skupina,Téma,Téma ID,Země,Kód,Web,Doména,Popis,Typ,Přístup,Data,Zdroj,Návštěvy,Unikátních URL,Poslední návštěva,URL,ID,Ověřeno
Rizika a OSINT,"Transparentnost, volby, lobbing",transparency,Itálie,IT,Eligendo — výsledky voleb,elezioni.interno.gov.it,"Oficiální archiv italských voleb od roku 1948 — výsledky parlamentních, regionálních i obecních voleb až na úroveň obcí, s daty ke stažení. Vede ministerstvo vnitra",official,open,bulk,reference,,,,https://elezioni.interno.gov.it/,it-elezioni,2026-08-28
Rizika a OSINT,"Transparentnost, volby, lobbing",transparency,Itálie,IT,"DAIT — ministerstvo vnitra, územní správa",dait.interno.gov.it,"Odbor pro územní a správní záležitosti — finanční data obcí, jejich rozpočty a stav hospodaření, seznamy zvolených zastupitelů a rozpuštěné obecní rady. Rozpuštění obce pro mafiánskou infiltraci je tu dohledatelné",official,open,download,reference,,,,https://dait.interno.gov.it/,it-dait,2026-08-28
Rizika a OSINT,"Transparentnost, volby, lobbing",transparency,Itálie,IT,Camera dei Deputati,camera.it,"Italská poslanecká sněmovna — poslanci a jejich majetková přiznání, legislativní proces, hlasování a zápisy, s otevřenými daty v RDF. Majetková přiznání jsou u italských politiků povinná a veřejná",official,open,api,reference,,,,https://www.camera.it/,it-camera,2026-08-28
Rizika a OSINT,"Transparentnost, volby, lobbing",transparency,Lotyšsko,LV,CVK — Centrālā vēlēšanu komisija,cvk.lv,"Lotyšská ústřední volební komise — oficiální výsledky voleb a referend až na úroveň okrsků, kandidátní listiny a data ke stažení",official,open,bulk,reference,,,,https://www.cvk.lv/,lv-cvk,2026-08-28
Rizika a OSINT,"Transparentnost, volby, lobbing",transparency,Litva,LT,VRK — Vyriausioji rinkimų komisija,vrk.lt,"Litevská ústřední volební komise — výsledky voleb až na úroveň okrsků a **kontrola financování politických kampaní se zveřejňovanými zprávami**. Na automat vrací 403, v prohlížeči funguje",official,open,bulk,reference,,,,https://www.vrk.lt/,lt-vrk,2026-08-28
Rizika a OSINT,"Transparentnost, volby, lobbing",transparency,Lucembursko,LU,Chambre des Députés,chd.lu,"Lucemburská poslanecká sněmovna — poslanci a jejich **prohlášení o zájmech**, legislativní proces, otázky a zápisy z jednání",official,open,search,reference,,,,https://www.chd.lu/,lu-chd,2026-08-28
Rizika a OSINT,"Transparentnost, volby, lobbing",transparency,Malta,MT,Electoral Commission Malta,electoral.gov.mt,"Maltská volební komise — oficiální výsledky voleb až na úroveň volebních okrsků, kandidátní listiny a pravidla financování kampaní. Na automat vrací 403",official,open,download,reference,,,,https://electoral.gov.mt/,mt-electoral,2026-08-28
Rizika a OSINT,"Transparentnost, volby, lobbing",transparency,Nizozemsko,NL,Open Data Tweede Kamer,opendata.tweedekamer.nl,"Otevřená data nizozemské sněmovny — poslanci, jejich vedlejší funkce a příjmy, všechny dokumenty, hlasování a jednání, přes OData API. Jeden z nejúplnějších parlamentních datasetů v EU",official,open,api,reference,,,,https://opendata.tweedekamer.nl/,nl-tweedekamer-opendata,2026-08-28
Rizika a OSINT,"Transparentnost, volby, lobbing",transparency,Nizozemsko,NL,Kiesraad,kiesraad.nl,"Nizozemská volební rada — oficiální výsledky voleb až na úroveň volebních místností ve strojově čitelném EML formátu, registr politických stran a pravidla financování kampaní. Data po okrscích jsou ke stažení",official,open,bulk,reference,,,,https://www.kiesraad.nl/,nl-kiesraad,2026-08-28
Rizika a OSINT,"Transparentnost, volby, lobbing",transparency,Polsko,PL,PKW — Państwowa Komisja Wyborcza,pkw.gov.pl,"Volební komise — kromě organizace voleb zveřejňuje finanční zprávy politických stran a volebních výborů, tedy dary, dárce a výdaje kampaní. Odsud se dohledává financování polské politiky",official,open,download,reference,,,,https://pkw.gov.pl/,pl-pkw,2026-08-28
Rizika a OSINT,"Transparentnost, volby, lobbing",transparency,Polsko,PL,Wybory.gov.pl,wybory.gov.pl,"Oficiální výsledky polských voleb až na úroveň jednotlivých volebních okrsků, s kandidátními listinami a účastí. Data ke stažení v otevřených formátech; podklad pro územní analýzu volebního chování",official,open,bulk,reference,,,,https://wybory.gov.pl/index/,pl-wybory,2026-08-28
Rizika a OSINT,"Transparentnost, volby, lobbing",transparency,Portugalsko,PT,Eleições — výsledky voleb,eleicoes.mai.gov.pt,"Oficiální výsledky portugalských voleb až na úroveň obcí a částí, s kandidátními listinami a daty ke stažení. Financování stran a kampaní kontroluje Ústavní soud",official,open,bulk,reference,,,,https://www.eleicoes.mai.gov.pt/,pt-eleicoes,2026-08-28
Rizika a OSINT,"Transparentnost, volby, lobbing",transparency,Portugalsko,PT,Assembleia da República,parlamento.pt,"Portugalský parlament — poslanci a jejich **registr zájmů a majetkových přiznání**, návrhy zákonů, hlasování a zápisy, s otevřenými daty. Na automat vrací 403, v prohlížeči funguje",official,open,bulk,reference,,,,https://www.parlamento.pt/,pt-parlamento,2026-08-28
Rizika a OSINT,"Transparentnost, volby, lobbing",transparency,Rumunsko,RO,AEP — Autoritatea Electorală Permanentă,roaep.ro,"Rumunský stálý volební úřad — organizace voleb, registr politických stran a hlavně **kontrola financování stran a volebních kampaní** se zveřejňovanými zprávami o příjmech a výdajích",official,open,download,reference,,,,https://www.roaep.ro/,ro-aep,2026-08-28
Rizika a OSINT,"Transparentnost, volby, lobbing",transparency,Slovensko,SK,Volby (ŠÚ SR),volby.statistics.sk,"Oficiální výsledky slovenských voleb a referend až na úroveň okrsků, s kandidátními listinami a preferenčními hlasy, od roku 1994. Data ke stažení v otevřených formátech",official,open,bulk,reference,,,,https://volby.statistics.sk/,sk-volby,2026-08-28
Rizika a OSINT,"Transparentnost, volby, lobbing",transparency,Slovinsko,SI,DVK — volební komise,dvk-rs.si,"Slovinská volební komise — oficiální výsledky voleb a referend až na úroveň volebních okrsků a financování kampaní. Výsledková aplikace volitve.dvk-rs.si vrací automatu 403, v prohlížeči funguje",official,open,bulk,reference,,,,https://www.dvk-rs.si/,si-dvk,2026-08-28
Rizika a OSINT,"Transparentnost, volby, lobbing",transparency,Španělsko,ES,Portal de Transparencia,transparencia.gob.es,"Španělský transparenční portál — smlouvy, dotace, majetková přiznání vysokých úředníků, organizační struktura a vyřízené žádosti o informace. Podávání žádostí je součástí portálu, odpovědi se zveřejňují",official,open,search,reference,,,,https://transparencia.gob.es/,es-transparencia,2026-08-28
Rizika a OSINT,"Transparentnost, volby, lobbing",transparency,Švédsko,SE,Valmyndigheten,val.se,"Švédská volební komise — oficiální výsledky voleb až na úroveň volebních okrsků, kandidátní listiny a data ke stažení",official,open,bulk,reference,,,,https://www.val.se/,se-val,2026-08-28
Rizika a OSINT,OSINT a investigace,osint,Celosvětové,GLOBAL,Maltego,maltego.com,Link-analysis platforma pro OSINT vyšetřování,commercial,mixed,sw,history,2,2,2026-08-05,https://www.maltego.com/,global-maltego,2026-08-28
Rizika a OSINT,OSINT a investigace,osint,Celosvětové,GLOBAL,OpenAlex,openalex.org,Otevřený katalog vědeckých prací s afiliacemi institucí (geokódovatelné),ngo,open,api,history,9,6,2026-08-11,https://openalex.org/,global-openalex,2026-08-28
Rizika a OSINT,OSINT a investigace,osint,Celosvětové,GLOBAL,Common Crawl,commoncrawl.org,"Otevřený korpus procházeného webu — měsíční snímky v řádu miliard stránek jako WARC, WAT a WET na S3, plus indexy URL; podklad pro plošné hledání zmínek napříč doménami",ngo,open,bulk,bookmarks+history,0,1,2026-08-27,https://commoncrawl.org/,global-common-crawl,2026-08-28
Rizika a OSINT,OSINT a investigace,osint,Celosvětové,GLOBAL,ICIJ Offshore Leaks Database,offshoreleaks.icij.org,"Přes 810 tisíc offshore entit z Pandora, Paradise, Panama Papers, Bahamas Leaks a Offshore Leaks — ke stažení pod ODbL i přes REST API",ngo,open,bulk,reference,,,,https://offshoreleaks.icij.org/,global-icij-offshore-leaks-database,2026-08-28
Rizika a OSINT,OSINT a investigace,osint,Celosvětové,GLOBAL,Bellingcat,bellingcat.com,Investigace z otevřených zdrojů — metodický toolkit pro geolokaci a verifikaci snímků a videí,ngo,open,none,reference,,,,https://www.bellingcat.com/,global-bellingcat,2026-08-28
Rizika a OSINT,OSINT a investigace,osint,Celosvětové,GLOBAL,ADS-B Exchange,adsbexchange.com,"Nefiltrované sledování letadel z komunitní sítě 25 tis. přijímačů — veřejná mapa zdarma, historická data, API, gRPC stream a S3 jen za placené předplatné",commercial,mixed,api,reference,,,,https://www.adsbexchange.com/,global-ads-b-exchange,2026-08-28
Rizika a OSINT,OSINT a investigace,osint,Celosvětové,GLOBAL,Global Fishing Watch,globalfishingwatch.org,"Pohyb plavidel z AIS a satelitní detekce — mapa, Vessel Viewer a datasety; API zdarma, ale až po registraci a vydání tokenu",ngo,registration,api,reference,,,,https://globalfishingwatch.org/,global-global-fishing-watch,2026-08-28
Rizika a OSINT,OSINT a investigace,osint,Česko,CZ,Progresus OSINT,osint.cloud.progresus.cz,"Tvoje platforma pro due diligence z veřejných zdrojů — zdroje, laboratoř, architektura",commercial,mixed,none,history,72,21,2026-08-23,https://osint.cloud.progresus.cz/,cz-progresus-osint,2026-08-28
Rizika a OSINT,OSINT a investigace,osint,Česko,CZ,vomaste.cz,vomaste.cz,"Tvůj projekt — Registr tvrzení / zdrojů / kauz, dossiery, Globální mapa",ngo,open,none,history,1407,402,2026-08-15,https://vomaste.cz/,cz-vomaste-cz,2026-08-28
Rizika a OSINT,OSINT a investigace,osint,Česko,CZ,Investigace.cz,investigace.cz,České centrum investigativní žurnalistiky (OCCRP),ngo,open,none,bookmarks+history,0,1,2026-08-27,https://www.investigace.cz/,cz-investigace-cz,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Celosvětové,GLOBAL,World Factbook Archive,worldfactbookarchive.org,"Nezávislý archiv všech ročníků CIA World Factbooku 1990-2025 (284 entit, přes milion polí) — vyhledávání, otevřené JSON API a export do CSV; po zrušení originálu v únoru 2026 jediná cesta k těmto datům",ngo,open,api,history,6,3,2026-08-27,https://worldfactbookarchive.org/,global-world-factbook-archive,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Celosvětové,GLOBAL,Old Maps Online,oldmapsonline.org,Meta-vyhledávač historických map podle místa a času,ngo,open,search,reference,,,,https://www.oldmapsonline.org/,global-old-maps-online,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Celosvětové,GLOBAL,Mapire (Arcanum Maps),maps.arcanum.com,Habsburská vojenská mapování (I.-III.) georeferencovaná — ideální pro ČR,commercial,mixed,none,reference,,,,https://maps.arcanum.com/en/,global-mapire-arcanum-maps,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Celosvětové,GLOBAL,Allmaps,allmaps.org,"Georeferencování IIIF map přímo v prohlížeči — editor, viewer a tile server, který z Georeference Annotation udělá XYZ vrstvu pro QGIS, MapLibre, OpenLayers i Leaflet bez vytváření GeoTIFFů",ngo,open,api,reference,,,,https://allmaps.org/,global-allmaps,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Rakousko,AT,Österreichisches Staatsarchiv,oesta.gv.at,"Rakouský státní archiv. Drží spisy habsburské monarchie, takže se v něm hledají pozemkové a firemní záznamy pro celou střední Evropu do roku 1918 — často jediné místo, kde je dohledatelný původ nemovitosti z té doby",official,open,search,reference,,,,https://www.oesta.gv.at/,at-oesta,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Rakousko,AT,Österreichische Nationalbibliothek,onb.ac.at,"Národní knihovna s **povinným výtiskem** — dostane výtisk každé publikace vydané v zemi, takže její katalog je nejúplnějším seznamem toho, co kdy kde vyšlo. Rakouská ÖNB digitalizovala historické noviny v ANNO a mapovou sbírku; obojí je volně přístupné",official,open,bulk,reference,,,,https://www.onb.ac.at/,at-onb,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Belgie,BE,Rijksarchief / Archives de l'État,arch.be,"Belgický státní archiv se sítí depozitářů v provinciích. Digitalizované matriky, notářské spisy a katastrální mapy jsou přístupné online po bezplatné registraci",official,registration,search,reference,,,,https://www.arch.be/,be-arch,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Belgie,BE,KBR — Koninklijke Bibliotheek van België,kbr.be,"Národní knihovna s **povinným výtiskem** — dostane výtisk každé publikace vydané v zemi, takže její katalog je nejúplnějším seznamem toho, co kdy kde vyšlo. Belgická KBR provozuje BelgicaPress s digitalizovanými novinami a otevřená data svého katalogu",official,open,bulk,reference,,,,https://www.kbr.be/,be-kbr,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Bulharsko,BG,Държавна агенция „Архиви“,archives.government.bg,Bulharská státní archivní agentura. Vede ústřední i regionální archivy a postupně zpřístupňuje inventáře a digitalizované fondy přes vlastní informační systém,official,open,search,reference,,,,https://www.archives.government.bg/,bg-archives,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Bulharsko,BG,Национална библиотека „Св. св. Кирил и Методий“,nationallibrary.bg,"Národní knihovna s **povinným výtiskem** — dostane výtisk každé publikace vydané v zemi, takže její katalog je nejúplnějším seznamem toho, co kdy kde vyšlo. Bulharská národní knihovna digitalizuje periodika a rukopisy a vede národní bibliografii",official,open,search,reference,,,,https://www.nationallibrary.bg/,bg-nationallibrary,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Chorvatsko,HR,Hrvatski državni arhiv,arhiv.hr,Chorvatský státní archiv. Vede ústřední fondy a koordinuje síť župních archivů; digitalizované matriky a katastrální mapy jsou přístupné přes portál ARHiNET,official,open,search,reference,,,,https://www.arhiv.hr/,hr-arhiv,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Chorvatsko,HR,Nacionalna i sveučilišna knjižnica,nsk.hr,"Národní knihovna s **povinným výtiskem** — dostane výtisk každé publikace vydané v zemi, takže její katalog je nejúplnějším seznamem toho, co kdy kde vyšlo. Chorvatská NSK archivuje chorvatský web a provozuje digitalizovanou sbírku novin a starých tisků",official,open,search,reference,,,,https://www.nsk.hr/,hr-nsk,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Kypr,CY,Státní archiv — datové sady,data.gov.cy,"Datové sady kyperského Státního archivu na národním portálu otevřených dat. Archiv drží fondy z britského koloniálního období 1878–1960 včetně archivů guvernérů a sekretariátu; vlastní web archivu pod mjpo.gov.cy dnes neodpovídá, tohle je dostupná cesta",official,open,search,reference,,,,https://www.data.gov.cy/en/group/26,cy-state-archives-opendata,2026-08-29
Rizika a OSINT,Archivy a historické zdroje,archives,Česko,CZ,Archivní mapy ČÚZK,ags.cuzk.gov.cz,"Archivní mapy ČÚZK — císařské otisky a indikační skici stabilního katastru, stará státní mapová díla a archiv leteckých měřických snímků od roku 1936",official,open,download,reference,,,,https://ags.cuzk.gov.cz/archiv/,cz-archivni-mapy-cuzk,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Česko,CZ,Chartae Antiquae,chartae-antiquae.cz,Virtuální mapová sbírka historických map ČR,research,open,search,reference,,,,https://www.chartae-antiquae.cz/cs/,cz-chartae-antiquae,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Česko,CZ,Národní archiv,nacr.cz,"Ústřední archiv České republiky. Odsud vede cesta k digitálním archivům jednotlivých oblastí — matriky, pozemkové knihy a spisy podniků jsou volně prohlížitelné a u starších nemovitostních sporů bývají rozhodující",official,open,search,reference,,,,https://www.nacr.cz/,cz-nacr,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Česko,CZ,Národní knihovna ČR,nkp.cz,"Národní knihovna s **povinným výtiskem** — dostane výtisk každé publikace vydané v zemi, takže její katalog je nejúplnějším seznamem toho, co kdy kde vyšlo. Česká NK provozuje **Kramerius s digitalizovanými novinami a časopisy** a katalog vydává jako otevřená data",official,open,bulk,reference,,,,https://www.nkp.cz/,cz-nkp,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Dánsko,DK,Rigsarkivet,rigsarkivet.dk,Dánský státní archiv. Portál Daisy umožňuje objednat i prohledávat fondy; velká část matrik a sčítání lidu je digitalizovaná a volně dostupná,official,open,search,reference,,,,https://www.rigsarkivet.dk/,dk-rigsarkivet,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Dánsko,DK,Det Kgl. Bibliotek,kb.dk,"Národní knihovna s **povinným výtiskem** — dostane výtisk každé publikace vydané v zemi, takže její katalog je nejúplnějším seznamem toho, co kdy kde vyšlo. Dánská královská knihovna digitalizovala noviny v Mediestream a nabízí rozhraní k datům sbírek",official,open,api,reference,,,,https://www.kb.dk/,dk-kb,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Estonsko,EE,Rahvusarhiiv,ra.ee,"Estonský národní archiv. Portál Saaga a AIS mají digitalizované matriky, pozemkové knihy a mapy; estonský archiv patří k nejlépe digitalizovaným v EU",official,open,search,reference,,,,https://www.ra.ee/,ee-ra,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Estonsko,EE,Rahvusraamatukogu,rara.ee,"Národní knihovna s **povinným výtiskem** — dostane výtisk každé publikace vydané v zemi, takže její katalog je nejúplnějším seznamem toho, co kdy kde vyšlo. Estonská národní knihovna provozuje DIGAR s digitalizovanými novinami a knihami a archivuje estonský web",official,open,search,reference,,,,https://www.rara.ee/,ee-rara,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Finsko,FI,Kansallisarkisto,kansallisarkisto.fi,"Finský národní archiv. Služba Astia zpřístupňuje fondy online; matriky, katastr a soudní spisy jsou z velké části digitalizované",official,open,search,reference,,,,https://kansallisarkisto.fi/etusivu,fi-kansallisarkisto,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Finsko,FI,Kansalliskirjasto,kansalliskirjasto.fi,"Národní knihovna s **povinným výtiskem** — dostane výtisk každé publikace vydané v zemi, takže její katalog je nejúplnějším seznamem toho, co kdy kde vyšlo. Finská národní knihovna má v digi.kansalliskirjasto.fi digitalizované noviny od roku 1771. Na automat vrací 403, v prohlížeči funguje",official,open,search,reference,,,,https://www.kansalliskirjasto.fi/,fi-kansalliskirjasto,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Francie,FR,Archives nationales,archives-nationales.culture.gouv.fr,"Francouzský národní archiv. Vedle vlastních fondů odsud vede cesta k departementálním archivům, kde jsou digitalizované matriky, notářské spisy a katastr",official,open,search,reference,,,,https://www.archives-nationales.culture.gouv.fr/,fr-archives-nationales,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Francie,FR,BnF — Bibliothèque nationale de France,bnf.fr,"Národní knihovna s **povinným výtiskem** — dostane výtisk každé publikace vydané v zemi, takže její katalog je nejúplnějším seznamem toho, co kdy kde vyšlo. Francouzská BnF provozuje **Gallicu** — jednu z největších digitálních knihoven v Evropě s miliony stran novin, map a rukopisů, s otevřeným API",official,open,api,reference,,,,https://www.bnf.fr/,fr-bnf,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Německo,DE,Bundesarchiv,bundesarchiv.de,Německý spolkový archiv. Databáze Invenio zpřístupňuje inventáře i digitalizáty; vedle spisů spolkových úřadů drží i fondy NDR a firemní archivy zestátněných podniků,official,open,search,reference,,,,https://www.bundesarchiv.de/,de-bundesarchiv,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Německo,DE,Deutsche Nationalbibliothek,dnb.de,"Národní knihovna s **povinným výtiskem** — dostane výtisk každé publikace vydané v zemi, takže její katalog je nejúplnějším seznamem toho, co kdy kde vyšlo. Německá DNB vydává celý katalog jako **propojená otevřená data** včetně normovaného rejstříku osob a organizací GND — užitečné při ověřování identit",official,open,bulk,reference,,,,https://www.dnb.de/,de-dnb,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Řecko,GR,ΓΑΚ — Γενικά Αρχεία του Κράτους,portal.gak.gr,Řecký státní archiv. Portál zpřístupňuje inventáře ústředního i prefekturních archivů a rostoucí objem digitalizovaných fondů,official,open,search,reference,,,,https://portal.gak.gr/,gr-gak,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Řecko,GR,Εθνική Βιβλιοθήκη της Ελλάδος,nlg.gr,"Národní knihovna s **povinným výtiskem** — dostane výtisk každé publikace vydané v zemi, takže její katalog je nejúplnějším seznamem toho, co kdy kde vyšlo. Řecká národní knihovna zpřístupňuje digitalizované rukopisy a periodika",official,open,search,reference,,,,https://www.nlg.gr/,gr-nlg,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Maďarsko,HU,Magyar Nemzeti Levéltár,mnl.gov.hu,"Maďarský národní archiv. Databáze Hungaricana zpřístupňuje digitalizované mapy, urbáře a katastrální operáty pro celé území historických Uher",official,open,search,reference,,,,https://mnl.gov.hu/,hu-mnl,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Maďarsko,HU,Országos Széchényi Könyvtár,oszk.hu,"Národní knihovna s **povinným výtiskem** — dostane výtisk každé publikace vydané v zemi, takže její katalog je nejúplnějším seznamem toho, co kdy kde vyšlo. Maďarská OSZK stojí za portálem Hungaricana a digitalizovanými novinami v Arcanum, které pokrývají celé Uhry",official,open,bulk,reference,,,,https://www.oszk.hu/,hu-oszk,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Irsko,IE,National Archives of Ireland,nationalarchives.ie,"Irský národní archiv. Sčítání lidu z let 1901 a 1911 je online zdarma, stejně jako závěti a soudní spisy; velká část starších fondů shořela v roce 1922",official,open,search,reference,,,,https://www.nationalarchives.ie/,ie-nai,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Irsko,IE,National Library of Ireland,nli.ie,"Národní knihovna s **povinným výtiskem** — dostane výtisk každé publikace vydané v zemi, takže její katalog je nejúplnějším seznamem toho, co kdy kde vyšlo. Irská NLI digitalizovala matriky katolických farností a rozsáhlou fotografickou sbírku, obojí volně",official,open,search,reference,,,,https://www.nli.ie/,ie-nli,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Itálie,IT,Biblioteca Nazionale Centrale di Firenze,bncf.cultura.gov.it,"Národní knihovna s **povinným výtiskem** — dostane výtisk každé publikace vydané v zemi, takže její katalog je nejúplnějším seznamem toho, co kdy kde vyšlo. Itálie má dvě centrální národní knihovny, ve Florencii a v Římě; florentská vede národní bibliografii BNI",official,open,search,reference,,,,https://bncf.cultura.gov.it/,it-bncf,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Lotyšsko,LV,Latvijas Nacionālais arhīvs,arhivi.gov.lv,Lotyšský národní archiv. Portál Raduraksti má digitalizované matriky a revizní seznamy; novější fondy včetně podnikových se objednávají online,official,open,search,reference,,,,https://www.arhivi.gov.lv/,lv-arhivi,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Lotyšsko,LV,Latvijas Nacionālā bibliotēka,lnb.gov.lv,"Národní knihovna s **povinným výtiskem** — dostane výtisk každé publikace vydané v zemi, takže její katalog je nejúplnějším seznamem toho, co kdy kde vyšlo. Lotyšská LNB provozuje periodika.lv s digitalizovaným tiskem a archivuje lotyšský web",official,open,search,reference,,,,https://lnb.gov.lv/,lv-lnb,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Litva,LT,Lietuvos archyvai,archyvai.lt,"Litevský archivní portál. Systém EAIS zpřístupňuje inventáře i digitalizované matriky. Na automat vrací 403, v prohlížeči funguje",official,open,search,reference,,,,https://www.archyvai.lt/,lt-archyvai,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Litva,LT,Lietuvos nacionalinė Martyno Mažvydo biblioteka,lnb.lt,"Národní knihovna s **povinným výtiskem** — dostane výtisk každé publikace vydané v zemi, takže její katalog je nejúplnějším seznamem toho, co kdy kde vyšlo. Litevská národní knihovna provozuje epaveldas.lt s digitalizovaným kulturním dědictvím",official,open,search,reference,,,,https://www.lnb.lt/,lt-lnb,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Lucembursko,LU,Archives nationales de Luxembourg,anlux.public.lu,Lucemburský národní archiv. Fondy jdou prohledávat online a část notářských a katastrálních spisů je digitalizovaná,official,open,search,reference,,,,https://anlux.public.lu/,lu-anlux,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Lucembursko,LU,Bibliothèque nationale du Luxembourg,bnl.public.lu,"Národní knihovna s **povinným výtiskem** — dostane výtisk každé publikace vydané v zemi, takže její katalog je nejúplnějším seznamem toho, co kdy kde vyšlo. Lucemburská BnL digitalizovala celý historický lucemburský tisk a zpřístupňuje ho jako otevřená data",official,open,bulk,reference,,,,https://bnl.public.lu/,lu-bnl,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Malta,MT,National Archives of Malta,nationalarchives.gov.mt,"Maltský národní archiv v Rabatu. Drží soudní, notářské a koloniální fondy. Na automat vrací 403, v prohlížeči funguje",official,open,search,reference,,,,https://nationalarchives.gov.mt/,mt-nam,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Malta,MT,Malta Libraries,maltalibraries.gov.mt,"Národní knihovna s **povinným výtiskem** — dostane výtisk každé publikace vydané v zemi, takže její katalog je nejúplnějším seznamem toho, co kdy kde vyšlo. Maltská národní knihovna ve Vallettě drží archiv Řádu maltézských rytířů a digitalizovaný historický tisk",official,open,search,reference,,,,https://maltalibraries.gov.mt/,mt-libraries,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Nizozemsko,NL,Nationaal Archief,nationaalarchief.nl,"Nizozemský národní archiv. Velká část fondů je digitalizovaná a dostupná pod otevřenou licencí, včetně map a spisů Východoindické společnosti",official,open,bulk,reference,,,,https://www.nationaalarchief.nl/,nl-nationaalarchief,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Nizozemsko,NL,Koninklijke Bibliotheek,kb.nl,"Národní knihovna s **povinným výtiskem** — dostane výtisk každé publikace vydané v zemi, takže její katalog je nejúplnějším seznamem toho, co kdy kde vyšlo. Nizozemská KB provozuje **Delpher** s digitalizovanými novinami, časopisy a knihami a nabízí k nim otevřená API",official,open,api,reference,,,,https://www.kb.nl/,nl-kb,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Polsko,PL,Naczelna Dyrekcja Archiwów Państwowych,archiwa.gov.pl,"Polská archivní správa. Portál szukajwarchiwach.gov.pl zpřístupňuje desítky milionů naskenovaných stran — matriky, pozemkové knihy i spisy meziválečných firem",official,open,search,reference,,,,https://www.archiwa.gov.pl/,pl-archiwa,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Polsko,PL,Biblioteka Narodowa,bn.org.pl,"Národní knihovna s **povinným výtiskem** — dostane výtisk každé publikace vydané v zemi, takže její katalog je nejúplnějším seznamem toho, co kdy kde vyšlo. Polská BN stojí za portálem Polona s miliony digitalizovaných objektů a vydává katalog jako otevřená data",official,open,bulk,reference,,,,https://www.bn.org.pl/,pl-bn,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Portugalsko,PT,DigitArq — Arquivo Nacional Torre do Tombo,digitarq.arquivos.pt,Portugalský národní archiv Torre do Tombo. Katalog DigitArq má miliony digitalizovaných obrazů včetně notářských knih a inkvizičních procesů,official,open,search,reference,,,,https://digitarq.arquivos.pt/,pt-digitarq,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Portugalsko,PT,Biblioteca Nacional de Portugal,bnportugal.gov.pt,"Národní knihovna s **povinným výtiskem** — dostane výtisk každé publikace vydané v zemi, takže její katalog je nejúplnějším seznamem toho, co kdy kde vyšlo. Portugalská BNP provozuje Biblioteca Nacional Digital s digitalizovanými tisky a periodiky",official,open,search,reference,,,,https://www.bnportugal.gov.pt/,pt-bnp,2026-08-28
